Date,Price,Volume
"Oct 29, 2018",63932.25,5004
"Oct 30, 2018",64309.15,6896
"Oct 31, 2018",64498.55,4183
"Nov 01, 2018",64742.05,4418
"Nov 02, 2018",66480.80,6742
"Nov 05, 2018",66153.80,3810
"Nov 06, 2018",65160.70,4248
"Nov 07, 2018",65564.95,1058
"Nov 09, 2018",66345.10,10673
"Nov 12, 2018",65203.15,4542
"Nov 13, 2018",65822.15,4985
"Nov 14, 2018",65545.95,8200
"Nov 15, 2018",65784.85,7974
"Nov 16, 2018",65754.95,5438
"Nov 19, 2018",66190.30,3936
"Nov 20, 2018",66024.45,3325
"Nov 21, 2018",67324.20,8262
"Nov 22, 2018",67607.40,6407
"Nov 26, 2018",68198.75,10287
"Nov 27, 2018",68575.25,6030
"Nov 28, 2018",68792.25,6588
"Nov 29, 2018",68289.90,7575
"Nov 30, 2018",67332.05,5175
"Dec 03, 2018",66692.85,5041
"Dec 04, 2018",66128.75,2992
"Dec 05, 2018",65284.00,3690
"Dec 06, 2018",64764.80,2960
"Dec 07, 2018",65574.85,3550
"Dec 10, 2018",64364.60,3289
"Dec 11, 2018",66171.70,7236
"Dec 12, 2018",68146.55,6981
"Dec 13, 2018",67463.55,5719
"Dec 14, 2018",66335.05,5721
"Dec 17, 2018",66375.15,3561
"Dec 18, 2018",67561.50,4752
"Dec 19, 2018",69326.95,10484
"Dec 20, 2018",69049.70,10183
"Dec 21, 2018",67003.85,9352
"Dec 24, 2018",66117.65,5788
"Dec 26, 2018",67319.65,9920
"Dec 27, 2018",66686.35,8775
"Dec 28, 2018",67036.95,4257
"Dec 31, 2018",66984.70,5943
"Jan 01, 2019",66801.20,4193
"Jan 02, 2019",66635.50,7531
"Jan 03, 2019",66818.25,4603
"Jan 04, 2019",66603.15,4278
"Jan 07, 2019",66978.55,6823
"Jan 08, 2019",66439.90,2284
"Jan 09, 2019",66070.35,4369
"Jan 10, 2019",66700.70,4018
"Jan 11, 2019",66937.25,2580
"Jan 14, 2019",66653.05,5052
"Jan 15, 2019",66195.60,3863
"Jan 16, 2019",65991.20,3514
"Jan 17, 2019",65802.80,3530
"Jan 18, 2019",65739.80,1613
"Jan 21, 2019",66126.10,8009
"Jan 22, 2019",65259.60,4697
"Jan 23, 2019",66072.05,3086
"Jan 24, 2019",64902.75,4134
"Jan 25, 2019",63920.95,3105
"Jan 28, 2019",62559.95,4488
"Jan 29, 2019",61868.15,8712
"Jan 30, 2019",61329.40,6589
"Jan 31, 2019",61289.20,7598
"Feb 01, 2019",61275.70,7551
"Feb 04, 2019",59906.55,7858
"Feb 05, 2019",60004.30,6603
"Feb 06, 2019",59936.00,5305
"Feb 07, 2019",59410.55,22636
"Feb 08, 2019",56451.35,24277
"Feb 11, 2019",55345.60,14323
"Feb 12, 2019",55355.40,10994
"Feb 14, 2019",56302.20,8943
"Feb 15, 2019",55136.85,12188
"Feb 18, 2019",54460.15,5980
"Feb 19, 2019",54227.90,10536
"Feb 20, 2019",54793.20,6031
"Feb 21, 2019",54710.65,3891
"Feb 22, 2019",54960.80,4411
"Feb 25, 2019",55340.15,4311
"Feb 26, 2019",55952.90,5776
"Feb 27, 2019",56862.75,11007
"Feb 28, 2019",56839.55,12341
"Mar 01, 2019",57129.10,4094
"Mar 05, 2019",57663.25,8410
"Mar 06, 2019",58566.40,7261
"Mar 07, 2019",57839.75,4062
"Mar 08, 2019",57026.60,6779
"Mar 11, 2019",57708.30,5144
"Mar 12, 2019",57171.00,13277
"Mar 13, 2019",57414.60,8933
"Mar 14, 2019",57161.45,10389
"Mar 15, 2019",57609.50,8692
"Mar 18, 2019",57433.75,5722
"Mar 19, 2019",57444.25,2978
"Mar 20, 2019",56976.60,4821
"Mar 22, 2019",56547.75,5278
"Mar 25, 2019",56006.25,3193
"Mar 26, 2019",56180.15,5182
"Mar 27, 2019",56585.15,7145
"Mar 28, 2019",56296.95,5142
"Apr 01, 2019",60163.85,15675
"Apr 02, 2019",60390.10,13292
"Apr 03, 2019",60040.20,7111
"Apr 04, 2019",60003.15,6488
"Apr 05, 2019",60259.20,4012
"Apr 08, 2019",58921.30,4676
"Apr 09, 2019",57641.20,8355
"Apr 10, 2019",57491.75,7299
"Apr 11, 2019",57468.90,3874
"Apr 12, 2019",58515.75,4869
"Apr 15, 2019",58147.90,4502
"Apr 16, 2019",58056.10,3320
"Apr 18, 2019",57812.20,4303
"Apr 22, 2019",56595.15,3745
"Apr 23, 2019",56564.45,3363
"Apr 24, 2019",55642.40,5419
